measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),130,Mexico,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1905.3631207904064,3951.2421595109927,592.7503301192125
2,DALYs (Disability-Adjusted Life Years),130,Mexico,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,8239.404563376931,15645.721668495746,3208.5008744708125
2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,37.55540966422913,79.2459332228729,13.872213311214507
2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,44.053355862885056,93.49702647815018,16.411119771157008
2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,88.94265830573512,181.60867577405415,28.693508440580274
2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,92.89506673622309,182.54629496642414,34.29166717009606
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,200.8328908061651,436.8570622072369,66.70284530019379
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,544.7918896050807,1121.0517961142862,213.246990289583
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,524.9360594080375,1122.7109292006087,171.25432708621153
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1605.1817718465136,2986.092252001189,703.8750044202889
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,36.372158959959656,82.2895058307194,11.33490309306815
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,84.63842786240367,176.20581729950058,30.38837300497293
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,119.56646557345604,248.46654980091665,37.441766998853375
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,286.2655762268972,539.4517771865627,111.8219923199119
2,DALYs (Disability-Adjusted Life Years),157,Yemen,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1325.9261944460427,2651.414625319357,462.9025878247535
2,DALYs (Disability-Adjusted Life Years),157,Yemen,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1172.0306813957513,2470.4837619484433,403.4388997115041
2,DALYs (Disability-Adjusted Life Years),157,Yemen,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2442.949037712742,4969.669342678734,813.6216117068228
2,DALYs (Disability-Adjusted Life Years),157,Yemen,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,3163.67148493256,6418.427458914213,1065.5520865968022
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,59.58795182663149,126.70987215896865,19.180674237310065
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,38.81055479079235,80.25822411751336,14.045310700128242
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,108.80496755513259,233.51063003326865,33.475680414168245
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,141.56347719941638,295.25402081413347,43.94281602737883
2,DALYs (Disability-Adjusted Life Years),154,Tunisia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,326.75489472768265,679.1414795851882,115.18075736947512
2,DALYs (Disability-Adjusted Life Years),154,Tunisia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,267.3636007957614,568.5640032320798,97.29831187985906
2,DALYs (Disability-Adjusted Life Years),154,Tunisia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,583.3861571132102,1223.484902504084,182.4474794940786
2,DALYs (Disability-Adjusted Life Years),154,Tunisia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,763.5598531315906,1540.4112313900428,252.93837875157715
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,752.9217220792601,1594.8593222806073,238.43302532377194
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,609.115057134841,1346.4835218233297,199.02315484995202
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1816.3541660580472,3838.3345359819236,530.9682235616602
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2198.822086458022,4447.847254915499,709.2272814774495
2,DALYs (Disability-Adjusted Life Years),129,Honduras,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,63.06495678948891,141.31635293250454,18.5152352477096
2,DALYs (Disability-Adjusted Life Years),129,Honduras,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,198.28630131026725,421.0425480021522,71.35995051650117
2,DALYs (Disability-Adjusted Life Years),129,Honduras,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,155.49497124019837,330.18476653444117,51.72573874694321
2,DALYs (Disability-Adjusted Life Years),129,Honduras,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,593.4946992034799,1115.7870365065999,244.02249153842317
2,DALYs (Disability-Adjusted Life Years),139,Algeria,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,876.8359432296072,1846.5243743310634,308.49552882213055
2,DALYs (Disability-Adjusted Life Years),139,Algeria,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1325.3017152453058,2775.7560671476012,486.40884628232396
2,DALYs (Disability-Adjusted Life Years),139,Algeria,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1663.0307595338506,3565.2689905329253,519.8085624362959
2,DALYs (Disability-Adjusted Life Years),139,Algeria,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,3410.7446113362503,6710.761687840539,1229.0461742381217
2,DALYs (Disability-Adjusted Life Years),143,Iraq,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,825.3037555518005,1801.621220591868,276.59451179794195
2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,800.7833607392133,1789.2895560596028,282.97546435949215
2,DALYs (Disability-Adjusted Life Years),143,Iraq,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1833.5401571607997,3836.7817348697918,581.9312452618469
2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2501.9779082152263,4975.652889679929,852.5587146397701
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,26.21448384613351,56.4872639450535,8.914844234653122
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,24.45312063505323,55.06965581363854,8.334095535160765
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,60.54149682420293,129.4098715389064,18.262376211812562
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,83.50556739853326,168.58175662777546,27.326996467684683
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,676.680644386604,1545.876436888604,217.6928529428371
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1177.024529804491,2537.429726982264,422.6849626663982
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1729.7133852143108,3540.045587988988,625.77245546691
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,4152.374656287362,7988.044323092454,1563.3023688016908
2,DALYs (Disability-Adjusted Life Years),210,Liberia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,56.60817406230133,125.53640525524071,17.96236575710836
2,DALYs (Disability-Adjusted Life Years),210,Liberia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,240.29210853400932,527.0350970301417,91.9945161038245
2,DALYs (Disability-Adjusted Life Years),210,Liberia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,143.0533454988317,286.3306832581093,52.804388632530674
2,DALYs (Disability-Adjusted Life Years),210,Liberia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,864.4116693987675,1568.1904921364287,364.78204546524245
2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1573.0666606299192,3417.5181463597005,536.2963508846509
2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1732.4907482817641,3594.2793771814304,602.2321126427139
2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,4253.527675612019,8765.070623411148,1417.365428703646
2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,6638.728266909124,12431.090276006946,2157.5271022546513
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,30.607046806022687,68.42387632744017,9.614923714806016
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,89.79604694167593,194.95342973554634,33.123250909886025
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,103.41857761617223,217.47743812266276,35.858747567518385
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,382.4726938001017,766.5534384658821,143.34247540765313
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2036.3395072969693,4599.229874397372,660.4729178266286
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,3122.677092003961,6590.350374269701,1167.1829049962337
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,6232.230506867373,12618.8015342625,2033.4726887790564
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,12787.861438036445,23704.509515615493,4955.346015615921
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2247.947574082908,4752.16144269942,734.4381562474451
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,4353.9754328446015,9136.533001795535,1540.2262029255419
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,6184.375886603509,12335.11602304778,2112.191887859004
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,16928.71005760094,31986.506540994153,6828.563252175051
2,DALYs (Disability-Adjusted Life Years),147,Libya,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,167.06658885464373,344.06173509856677,57.268797851547454
2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,164.34202728865048,355.2308631320038,57.60231910408074
2,DALYs (Disability-Adjusted Life Years),147,Libya,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,376.7077838190986,788.8734863133138,123.51079447348565
2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,541.0204132717541,1089.81598690705,184.01312385923018
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,510.78299942604565,1167.6002330849312,170.23842260216355
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,756.7211116956194,1681.5050403662751,260.92852815056267
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1309.3079466382692,2645.9988327092233,444.8955549928272
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2209.0020324228344,4348.725183287662,817.8411221644214
2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1197.8660421466905,2754.231381366569,390.37564742874497
2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,766.3530929272716,1770.7047359020473,251.59223141953862
2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2427.7610549571223,5077.959173910737,723.1784984067264
2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,3405.2752716027403,7131.823496609162,890.2062283068254
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,272.1260782257549,605.0942466629499,85.45596088267412
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,454.63241410001206,987.6423522438687,157.54239999199186
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,634.9140338628825,1315.6127238851018,227.00600852859947
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1341.0415746270933,2601.224897677395,492.11668539064937
2,DALYs (Disability-Adjusted Life Years),182,Malawi,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,354.5769973500199,757.872616220861,124.06751141135734
2,DALYs (Disability-Adjusted Life Years),182,Malawi,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,547.708843683525,1191.1651218186148,198.96446620005472
2,DALYs (Disability-Adjusted Life Years),182,Malawi,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,813.1144319797027,1639.9121207543549,294.17886599018084
2,DALYs (Disability-Adjusted Life Years),182,Malawi,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1566.105906419734,3021.999552661309,608.0428261900279
2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,8.88934708611855,19.750410039402873,3.00676527624315
2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,15.298113474358482,31.72868384866468,5.717304775201016
2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,31.968731891283944,62.90683238557449,11.240811595541018
2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,48.53383269655663,91.62038417838436,19.497442863525375
2,DALYs (Disability-Adjusted Life Years),176,Comoros,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,10.864701844472595,24.841937460241663,3.3067682133754754
2,DALYs (Disability-Adjusted Life Years),176,Comoros,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,16.10752373143272,35.66071200782028,5.655102919089856
2,DALYs (Disability-Adjusted Life Years),176,Comoros,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,27.47662391994359,57.13396114468068,8.91542122335435
2,DALYs (Disability-Adjusted Life Years),176,Comoros,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,41.079908129625544,82.80340845628687,15.358853003622905
2,DALYs (Disability-Adjusted Life Years),178,Eritrea,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,91.88072183837728,215.61664041238183,28.3899207419395
2,DALYs (Disability-Adjusted Life Years),178,Eritrea,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,126.69204158816017,275.49590527488095,43.72864160718069
2,DALYs (Disability-Adjusted Life Years),178,Eritrea,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,268.3462280213774,561.9553959547628,88.00916628059612
2,DALYs (Disability-Adjusted Life Years),178,Eritrea,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,449.68107311950325,893.2471193765879,161.63249926263686
2,DALYs (Disability-Adjusted Life Years),208,Guinea,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,188.24227068431483,442.1428022609695,58.753024304824834
2,DALYs (Disability-Adjusted Life Years),208,Guinea,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,364.758740005912,757.767516915349,138.598615381196
2,DALYs (Disability-Adjusted Life Years),208,Guinea,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,410.08482923329234,865.4958670717568,138.53521585034963
2,DALYs (Disability-Adjusted Life Years),208,Guinea,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1051.7232789382772,1969.7384830669846,430.66915626205395
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,73.35400531077964,159.792718580047,25.61989731394447
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,57.24720703599591,126.4533755251134,20.322300588495473
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,155.0992007787463,329.0983431175393,46.978043192860646
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,205.06823660631335,420.712006293853,66.58672334204887
2,DALYs (Disability-Adjusted Life Years),195,Namibia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,36.76081501105691,79.0055667603276,11.394395149590345
2,DALYs (Disability-Adjusted Life Years),195,Namibia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,58.632408955840276,124.62690121231219,20.819017450792913
2,DALYs (Disability-Adjusted Life Years),195,Namibia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,109.82091914637077,220.98303831791094,37.04151289956434
2,DALYs (Disability-Adjusted Life Years),195,Namibia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,184.12388726649348,348.94115396394074,77.28695528759415
2,DALYs (Disability-Adjusted Life Years),173,Gabon,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,37.97557470666498,82.40821699866495,13.00984345255712
2,DALYs (Disability-Adjusted Life Years),173,Gabon,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,61.23184342724057,130.56389804770097,21.922958640181353
2,DALYs (Disability-Adjusted Life Years),173,Gabon,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,135.31980903292796,276.12387346574695,43.88627593906893
2,DALYs (Disability-Adjusted Life Years),173,Gabon,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,275.14517931445295,500.29686259690277,111.50035630778885
2,DALYs (Disability-Adjusted Life Years),191,Zambia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,402.5684764999998,847.5543688883524,139.23025701994294
2,DALYs (Disability-Adjusted Life Years),191,Zambia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,664.3413240552464,1393.120351409053,222.6073968096871
2,DALYs (Disability-Adjusted Life Years),191,Zambia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1034.5838280792057,2024.062492009998,384.4503068735616
2,DALYs (Disability-Adjusted Life Years),191,Zambia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1933.7399084553817,3643.6326279682453,802.2460191189414
2,DALYs (Disability-Adjusted Life Years),196,South Africa,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,491.7685194244602,1044.816389064812,176.272356986623
2,DALYs (Disability-Adjusted Life Years),196,South Africa,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,929.5199340193976,1935.7887383844045,359.53732147095644
2,DALYs (Disability-Adjusted Life Years),196,South Africa,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1910.5167710984606,3811.237545755436,696.9632271546116
2,DALYs (Disability-Adjusted Life Years),196,South Africa,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,3778.5793760627043,7043.6452877216825,1578.5220986950087
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2359.613250923065,5004.450705385361,838.7439717269043
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,5171.667160933958,10207.585571459771,2179.1099550133335
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,5771.701258889426,11796.68567116605,2053.8944946573474
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,14534.328317802801,26363.68136144536,6308.429460134235
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,15.444946394363754,32.838601198448686,5.320060978809784
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,16.948843061310594,36.509682955078155,5.826535168388436
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,38.63546372640311,80.0177189069389,13.392297868284958
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,53.76033290973002,107.41557490500333,19.483961230251744
2,DALYs (Disability-Adjusted Life Years),187,Somalia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,305.14596580010306,671.8900571447741,95.08802202802028
2,DALYs (Disability-Adjusted Life Years),187,Somalia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,397.3449079108673,915.3814578882474,128.26481849686655
2,DALYs (Disability-Adjusted Life Years),187,Somalia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,786.8524434541205,1680.8433886182358,246.41284628798095
2,DALYs (Disability-Adjusted Life Years),187,Somalia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1326.2906245468575,2646.8397094112197,457.1488475671631
2,DALYs (Disability-Adjusted Life Years),170,Congo,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,110.74908640578111,242.06139417860308,34.50341232723918
2,DALYs (Disability-Adjusted Life Years),170,Congo,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,178.04322692320216,384.3824648099022,66.21259758773449
2,DALYs (Disability-Adjusted Life Years),170,Congo,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,326.9757453029212,679.9745684560969,100.89803890468339
2,DALYs (Disability-Adjusted Life Years),170,Congo,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,695.7082859979705,1280.8573433984384,278.9894436071791
2,DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,27.64712680744857,61.173470819474105,8.75589237607188
2,DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,56.12143208375927,114.93022885730475,19.83950834271246
2,DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,69.19529082517704,147.90399283645166,23.003205232903568
2,DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,172.51759085678162,334.69130437967766,69.66802371079352
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,96.95594933733109,201.1484623460561,33.4453525670204
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,68.23867317142577,151.58407392581157,23.7922528186508
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,183.54675632599893,390.8333066772039,57.47361346221477
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,264.626129809348,544.9958131403127,86.48764432560408
