measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,508.58878375649954,1109.4806166110945,163.57571353438132
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,443.9744560744313,1020.319948456902,147.68846247817302
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,669.8652392097655,1483.6156499494584,157.91359937631321
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1774.5255940097577,3862.4261294403705,406.4499429234163
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,1568.0092488443136,3381.2694158443333,485.26149732222615
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,1958.3313852089505,3986.1974870593917,679.0877380489496
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,1671.658391513348,3489.203747555395,554.9291217407412
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,1867.5067994001183,3934.7764824138003,632.5460054134834
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,5280.285666747563,10718.84831826114,1750.1966295141642
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,10738.245803808559,21975.915107975154,2524.7295389361
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,6219.575213273566,12377.034602218979,2082.816381524949
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,9100.345947418764,17066.768465794314,3288.4873193903154
DALYs (Disability-Adjusted Life Years),Rwanda,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,290.8546204112344,635.1746692253236,91.33478575552333
DALYs (Disability-Adjusted Life Years),Rwanda,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,484.8925027204774,1050.3805162467477,165.22961463956494
DALYs (Disability-Adjusted Life Years),Rwanda,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,740.2081733653127,1542.3261639943812,231.66132764475068
DALYs (Disability-Adjusted Life Years),Rwanda,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1891.3550114173406,3708.914774746841,560.4470853370373
DALYs (Disability-Adjusted Life Years),Rwanda,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,991.2513462278862,2024.4646317393538,335.10412213623647
DALYs (Disability-Adjusted Life Years),Rwanda,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,1961.6379990989328,3727.6682265346335,743.9018619997541
DALYs (Disability-Adjusted Life Years),Iraq,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,865.2192344115371,1815.0290707738334,310.22968200762284
DALYs (Disability-Adjusted Life Years),Iraq,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,809.2841052084149,1777.722740004662,285.435398308385
DALYs (Disability-Adjusted Life Years),Iraq,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,1986.1263282217094,4290.408385720796,510.92524111928367
DALYs (Disability-Adjusted Life Years),Iraq,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,3508.4284992888133,7425.076494618851,918.982071998478
DALYs (Disability-Adjusted Life Years),Iraq,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,2756.5503481616383,5758.270247909862,930.8936613539967
DALYs (Disability-Adjusted Life Years),Iraq,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,3253.3270690692348,6486.730107947642,1230.4760123421308
DALYs (Disability-Adjusted Life Years),Qatar,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,141.66902457811113,283.94949563904004,49.49753750078088
DALYs (Disability-Adjusted Life Years),Qatar,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,162.8905558720915,315.5856515966243,64.99402700557
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,3.9161537859960953,8.481575542301858,1.2799590833634058
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,7.940381102672089,16.188082261631667,3.0296249207777746
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,8.530390645888698,17.60687464850852,2.907782525682458
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,23.49693994934629,45.17333682178343,8.678606916464089
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,12.877888060967898,26.13232293551809,4.515713955497776
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,29.39462805713491,55.58719975217747,11.974022342844991
DALYs (Disability-Adjusted Life Years),Somalia,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,336.6840556587833,760.5768767688866,103.26352537202385
DALYs (Disability-Adjusted Life Years),Somalia,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,443.2251406511661,997.2179113559571,143.5152535452091
DALYs (Disability-Adjusted Life Years),Somalia,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,935.4364556524282,1967.930243100797,318.8959900084054
DALYs (Disability-Adjusted Life Years),Somalia,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1946.4583183881598,3945.256882063175,553.740682228237
DALYs (Disability-Adjusted Life Years),Somalia,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,1214.6728964251706,2521.0583509840485,408.9017774299052
DALYs (Disability-Adjusted Life Years),Somalia,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,1908.3293422363429,3690.0743077784173,706.8917117464738
DALYs (Disability-Adjusted Life Years),Congo,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,122.53947439477695,268.0203353661071,40.947793646841056
DALYs (Disability-Adjusted Life Years),Congo,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,197.81116956967819,433.255034252257,69.89029954956048
DALYs (Disability-Adjusted Life Years),Congo,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,407.4209014716343,864.8913241474877,121.12678790323871
DALYs (Disability-Adjusted Life Years),Congo,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1137.1671228153132,2207.2557012766106,391.32981892348107
DALYs (Disability-Adjusted Life Years),Congo,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,479.15327757907636,958.2315572029269,162.46018453951626
DALYs (Disability-Adjusted Life Years),Congo,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,958.1126155300545,1772.17654015061,401.3368982967972
DALYs (Disability-Adjusted Life Years),Malawi,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,383.834652392192,820.4809213151325,136.99682670487906
DALYs (Disability-Adjusted Life Years),Malawi,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,596.9725733293254,1277.4638872513642,220.01125399116793
DALYs (Disability-Adjusted Life Years),Malawi,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,826.6831921450876,1693.837971496016,264.6919250522708
DALYs (Disability-Adjusted Life Years),Malawi,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1935.4543976614211,3814.219895783104,594.9450441280894
DALYs (Disability-Adjusted Life Years),Malawi,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,1293.529766921932,2593.8967340009826,499.251748946115
DALYs (Disability-Adjusted Life Years),Malawi,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,2344.899575571514,4382.017369725565,923.4894910583063
DALYs (Disability-Adjusted Life Years),Mexico,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,651.7940930381403,1425.1560882371662,206.76424028922207
DALYs (Disability-Adjusted Life Years),Mexico,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,2133.700733553511,4479.122965352905,793.8131466494826
DALYs (Disability-Adjusted Life Years),Mexico,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,2386.491804587812,5214.962968930269,640.8197352536575
DALYs (Disability-Adjusted Life Years),Mexico,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,14043.768441623233,27196.24495013248,4740.93902538787
DALYs (Disability-Adjusted Life Years),Mexico,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,2553.3316366023464,5223.025863431347,807.0194824688849
DALYs (Disability-Adjusted Life Years),Mexico,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,10268.990851949886,19056.88723097281,4216.0765477497425
DALYs (Disability-Adjusted Life Years),United Republic of Tanzania,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,2614.6735203080266,5349.272240092336,951.1039644983425
DALYs (Disability-Adjusted Life Years),United Republic of Tanzania,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,5800.189957090014,10812.90353835169,2303.8848419306883
DALYs (Disability-Adjusted Life Years),Zambia,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,443.8361392871758,954.4325208252747,152.01270590378294
DALYs (Disability-Adjusted Life Years),Zambia,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,733.0238246983859,1503.4871093584557,261.04277966722606
DALYs (Disability-Adjusted Life Years),Zambia,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,1260.014495712223,2483.0428535041688,417.4442856145848
DALYs (Disability-Adjusted Life Years),Zambia,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,2537.139398238256,4687.367755138133,837.4034116690875
DALYs (Disability-Adjusted Life Years),Zambia,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,1539.3561696965178,3072.6823211560745,570.7355800462615
DALYs (Disability-Adjusted Life Years),Zambia,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,2784.6605594654557,5289.114026781616,1098.2376347890443
DALYs (Disability-Adjusted Life Years),Comoros,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,11.42742064553231,25.15869305169843,3.6915620266618103
DALYs (Disability-Adjusted Life Years),Comoros,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,16.95721577407167,37.33918774915197,5.962977897603232
DALYs (Disability-Adjusted Life Years),Comoros,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,32.47084562146982,67.6789817722154,10.021669950108954
DALYs (Disability-Adjusted Life Years),Comoros,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,47.2812322492324,96.69420610337095,15.954558926677343
DALYs (Disability-Adjusted Life Years),Comoros,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,40.52793623916406,82.37030023226218,13.361319645802725
DALYs (Disability-Adjusted Life Years),Comoros,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,59.875452022565725,119.7598009180626,21.723858620403583
DALYs (Disability-Adjusted Life Years),Gabon,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,40.1431694912824,87.71084699610819,13.824975157769316
DALYs (Disability-Adjusted Life Years),Gabon,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,63.82301781703896,135.66115946706066,23.64346712518045
DALYs (Disability-Adjusted Life Years),Gabon,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,184.65763079663964,394.3819984510398,53.882237539780554
DALYs (Disability-Adjusted Life Years),Gabon,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,447.96467341777077,845.8791590008735,147.2502624329444
DALYs (Disability-Adjusted Life Years),Gabon,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,178.43681838033322,365.2312042205002,59.658465164666495
DALYs (Disability-Adjusted Life Years),Gabon,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,339.47321172456753,618.443943065789,141.5202868637816
DALYs (Disability-Adjusted Life Years),Cameroon,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,580.2550589026407,1259.3737669402383,184.2416130548699
DALYs (Disability-Adjusted Life Years),Cameroon,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,1098.894323601235,2332.3932145688696,422.5999943364855
DALYs (Disability-Adjusted Life Years),Cameroon,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,1606.8390676482197,3245.5362111690965,540.9524091413224
DALYs (Disability-Adjusted Life Years),Cameroon,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,4377.4332494667815,8133.951523036952,1515.930870857153
DALYs (Disability-Adjusted Life Years),Cameroon,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,2022.49876254544,4192.19789298252,691.6648890219872
DALYs (Disability-Adjusted Life Years),Cameroon,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,4409.135846600322,7979.793013003947,1770.815150479967
DALYs (Disability-Adjusted Life Years),Chad,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,344.04988588497173,786.8212582032387,114.77113192553372
DALYs (Disability-Adjusted Life Years),Chad,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,620.9746349795485,1348.1990441964851,232.18247648668216
DALYs (Disability-Adjusted Life Years),Chad,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,766.7313718452568,1562.1567228747842,259.4658275633452
DALYs (Disability-Adjusted Life Years),Chad,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,2022.7824597348995,3907.474447061679,717.3618134644938
DALYs (Disability-Adjusted Life Years),Chad,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,1139.9427390374062,2416.889528893877,394.6605175260726
DALYs (Disability-Adjusted Life Years),Chad,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,2338.832514392226,4371.989923133227,958.8393769937489
DALYs (Disability-Adjusted Life Years),Monaco,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,0.40731210734349904,0.8941251656525845,0.1202628760175459
DALYs (Disability-Adjusted Life Years),Monaco,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,0.6999151050388746,1.4405485665498032,0.24972481928420331
DALYs (Disability-Adjusted Life Years),Monaco,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,0.7895330334335612,1.8671427527974707,0.199488330189506
DALYs (Disability-Adjusted Life Years),Monaco,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,2.0204799275498524,4.255288911624735,0.6411364181306973
DALYs (Disability-Adjusted Life Years),Monaco,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,1.239012935409235,2.7292764175846194,0.3748482911022252
DALYs (Disability-Adjusted Life Years),Monaco,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,2.391841503826303,4.764367756311492,0.8921946394966717
DALYs (Disability-Adjusted Life Years),South Africa,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,533.900839256459,1126.547225861733,189.87321511021867
DALYs (Disability-Adjusted Life Years),South Africa,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,952.9437601926923,1984.6828881929814,368.36275297193293
DALYs (Disability-Adjusted Life Years),South Africa,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,2953.499148670656,5865.0497292636155,982.7144025813094
DALYs (Disability-Adjusted Life Years),South Africa,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,6603.533691124867,12198.674049395308,2213.0594916771233
DALYs (Disability-Adjusted Life Years),South Africa,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,2482.7789017394075,4778.059665432059,896.2827237575785
DALYs (Disability-Adjusted Life Years),South Africa,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,4747.388055083685,8500.732418441527,2077.110876874061
DALYs (Disability-Adjusted Life Years),Malaysia,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,691.0278364348928,1482.1828361970238,252.58682652731488
DALYs (Disability-Adjusted Life Years),Malaysia,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,843.9268253932695,1777.765666395748,297.1559117054971
DALYs (Disability-Adjusted Life Years),Malaysia,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,1612.1401245940147,3258.0977879723036,576.8738978485966
DALYs (Disability-Adjusted Life Years),Malaysia,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1973.48254169239,4166.339274094045,598.0985589589916
DALYs (Disability-Adjusted Life Years),Malaysia,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,2433.6034394172066,5036.770934286041,964.9834293778704
DALYs (Disability-Adjusted Life Years),Malaysia,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,3212.3354791120314,6208.639663081827,1176.6646427677488
DALYs (Disability-Adjusted Life Years),Myanmar,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,186.1497726349332,438.50097929207675,54.86331399074422
DALYs (Disability-Adjusted Life Years),Myanmar,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,172.7328769759257,410.5471357210964,50.86795253991968
DALYs (Disability-Adjusted Life Years),Myanmar,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,506.6494528023007,1021.6137388088375,182.1833428081797
DALYs (Disability-Adjusted Life Years),Myanmar,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,973.287720516874,2262.095440690744,197.88848249742372
DALYs (Disability-Adjusted Life Years),Myanmar,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,666.8964312443163,1438.3012354930522,232.55886574055884
DALYs (Disability-Adjusted Life Years),Myanmar,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,910.1967130638374,1914.1163943866973,278.09632100985357
DALYs (Disability-Adjusted Life Years),Burundi,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,226.6172615225867,498.83986758028146,71.90743049711581
DALYs (Disability-Adjusted Life Years),Burundi,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,356.51908393414425,788.2926872584557,116.2179442806833
DALYs (Disability-Adjusted Life Years),Burundi,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,527.2629679810541,1097.286620865428,173.18528188137418
DALYs (Disability-Adjusted Life Years),Burundi,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1222.6813244458117,2421.6498140299814,353.29006159401166
DALYs (Disability-Adjusted Life Years),Burundi,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,749.1547671540886,1531.11992172643,258.53557059127314
DALYs (Disability-Adjusted Life Years),Burundi,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,1338.4886933839873,2665.3470839992688,497.0328605849371
DALYs (Disability-Adjusted Life Years),Palau,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,0.13120815187702556,0.30220381072806535,0.03953761675068688
DALYs (Disability-Adjusted Life Years),Palau,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,0.18244687489952557,0.4094516615199047,0.06028010905811914
DALYs (Disability-Adjusted Life Years),Palau,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,0.5816946637589286,1.2803559493229173,0.14694558649672163
DALYs (Disability-Adjusted Life Years),Palau,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,0.9937437528006153,2.064468499344732,0.26531329216140326
DALYs (Disability-Adjusted Life Years),Palau,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,0.5418280234938025,1.1514448672130033,0.16803448793177111
DALYs (Disability-Adjusted Life Years),Palau,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,0.8645258867564509,1.724395917117357,0.3089421581764444
DALYs (Disability-Adjusted Life Years),South Sudan,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,152.35147149811922,351.1173844006569,48.764615974718886
DALYs (Disability-Adjusted Life Years),South Sudan,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,180.8622432329326,415.5394761738623,59.96141713777214
DALYs (Disability-Adjusted Life Years),South Sudan,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,343.3933757183833,688.1419489413664,119.44215545536932
DALYs (Disability-Adjusted Life Years),South Sudan,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,850.5271026612788,1746.2340878470347,237.02046191977075
DALYs (Disability-Adjusted Life Years),South Sudan,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,560.0458534762372,1217.2179279478917,185.29810127318137
DALYs (Disability-Adjusted Life Years),South Sudan,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,839.068833112326,1643.7343604498706,311.0816335567907
DALYs (Disability-Adjusted Life Years),Tonga,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,1.5750042700241813,3.449827752777619,0.5172544397545227
DALYs (Disability-Adjusted Life Years),Tonga,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,2.648207090956041,5.475907194170904,0.9035305909636582
DALYs (Disability-Adjusted Life Years),Tonga,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,4.286402924696012,9.290894884475817,1.082427259233106
DALYs (Disability-Adjusted Life Years),Tonga,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,7.995529556244648,15.294450318553722,2.395773188371969
DALYs (Disability-Adjusted Life Years),Tonga,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,5.925034381428495,11.679201377008802,2.154130241225763
DALYs (Disability-Adjusted Life Years),Tonga,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,9.976189349745846,18.583679807941888,4.05927358432488
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,88.26614546672798,195.19479018018134,30.0388783456344
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,66.38787662355337,144.60494309630488,24.121850904318247
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,140.40576028527423,298.87394189024354,37.46995572025817
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,291.63487551948236,621.4989563482661,71.536995713918
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,244.9094467944746,499.9751644862823,79.95325660404717
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,280.3198903337678,562.8436857083415,98.59817006127943
DALYs (Disability-Adjusted Life Years),Mauritania,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,71.41195758457604,152.99669483406805,24.35263239147409
DALYs (Disability-Adjusted Life Years),Mauritania,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,103.90161537089297,219.14335758812595,40.25197622804586
DALYs (Disability-Adjusted Life Years),Mauritania,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,152.07997890343898,302.61713222587707,51.99933712197367
DALYs (Disability-Adjusted Life Years),Mauritania,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,330.9503008919091,638.0459171746606,118.70645224275914
DALYs (Disability-Adjusted Life Years),Mauritania,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,225.7866899002361,461.65068915734565,87.66572682943794
DALYs (Disability-Adjusted Life Years),Mauritania,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,377.34359176930906,708.322351306034,157.45163000587624
DALYs (Disability-Adjusted Life Years),Sierra Leone,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,135.41346691265375,283.33118263206944,43.80733094001568
DALYs (Disability-Adjusted Life Years),Sierra Leone,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,292.7954682811724,609.2747289191768,110.0122485864878
DALYs (Disability-Adjusted Life Years),Sierra Leone,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,370.1920885265042,736.2585934904048,126.67313969948644
DALYs (Disability-Adjusted Life Years),Sierra Leone,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1338.7893587079277,2526.1410218412666,468.9720911545148
DALYs (Disability-Adjusted Life Years),Sierra Leone,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,468.9870429407117,937.92287058116,160.92354204439235
DALYs (Disability-Adjusted Life Years),Sierra Leone,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,1260.1158380915035,2369.37284218345,514.1708505471325
DALYs (Disability-Adjusted Life Years),Senegal,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,246.21694649900772,545.0109206709454,81.55993156773621
DALYs (Disability-Adjusted Life Years),Senegal,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,412.9283035699772,886.2760145171396,151.3251227371704
DALYs (Disability-Adjusted Life Years),Senegal,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,606.1630260070324,1186.7043127702668,197.8754082326727
DALYs (Disability-Adjusted Life Years),Senegal,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1431.1908573710432,2700.1121176325487,505.26184538070595
DALYs (Disability-Adjusted Life Years),Senegal,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,846.493416679887,1771.0264773539318,307.1576317331914
DALYs (Disability-Adjusted Life Years),Senegal,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,1554.1190532660316,2893.5893187169554,628.5614443252543
DALYs (Disability-Adjusted Life Years),India,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,15245.270288774833,32014.52526963579,5473.611131288661
DALYs (Disability-Adjusted Life Years),India,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,23349.208561100495,47299.85829299162,9256.192601806932
DALYs (Disability-Adjusted Life Years),India,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,60979.52078174383,124371.01534246074,17281.857019875642
DALYs (Disability-Adjusted Life Years),India,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,120128.10192398113,218279.6698969929,46855.81584100117
DALYs (Disability-Adjusted Life Years),India,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,62203.68972139483,121029.7209676925,21235.13968674728
DALYs (Disability-Adjusted Life Years),India,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,103064.75167411323,183710.31669185724,45033.97288615484
DALYs (Disability-Adjusted Life Years),Botswana,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,36.5531829378825,81.34709574640073,11.827001621645827
DALYs (Disability-Adjusted Life Years),Botswana,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,69.8954757388555,147.7303406859372,25.757842856060844
DALYs (Disability-Adjusted Life Years),Botswana,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,140.85511709812846,301.36870573134854,36.42761861753228
DALYs (Disability-Adjusted Life Years),Botswana,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,347.30266975564484,651.0645318129735,132.72810933727584
DALYs (Disability-Adjusted Life Years),Botswana,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,151.46681305946785,297.71875368804626,53.80209625498984
DALYs (Disability-Adjusted Life Years),Botswana,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,311.0276612704407,573.3550374605564,137.3734267041228
DALYs (Disability-Adjusted Life Years),Niue,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,0.0145209088667065,0.033589051921316324,0.004205464221197949
DALYs (Disability-Adjusted Life Years),Niue,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,0.01651630468662562,0.037184062517081576,0.005080825964711484
DALYs (Disability-Adjusted Life Years),Niue,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,0.046208746953396544,0.11005128795768418,0.011667849220481979
DALYs (Disability-Adjusted Life Years),Niue,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,0.10977738070505874,0.2323849750264439,0.028163480279104453
DALYs (Disability-Adjusted Life Years),Niue,Male,10-19 years,Depressive disorders,All risk factors,Number,2019,0.06062305477801188,0.13225812079345817,0.019092403058534952
DALYs (Disability-Adjusted Life Years),Niue,Female,10-19 years,Depressive disorders,All risk factors,Number,2019,0.08563066260813317,0.16951443255646256,0.029742619804967417
