measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Nauru,Male,20-24 years,Depressive disorders,Number,2012,19.363868121565908,28.677504533549893,11.913612962870225
Incidence,Nauru,Female,20-24 years,Depressive disorders,Number,2012,23.543438825672872,34.9477260684482,14.246251339539397
Incidence,Nauru,Male,20-24 years,Depressive disorders,Percent,2012,0.008348634345544623,0.012566665501343168,0.005071277791106258
Incidence,Nauru,Female,20-24 years,Depressive disorders,Percent,2012,0.009904273419845438,0.015100612909953619,0.0058219855629050256
Incidence,Antigua and Barbuda,Male,10-14 years,Depressive disorders,Number,2012,34.84266062606136,54.48905272309659,19.323891390317204
Incidence,Antigua and Barbuda,Female,10-14 years,Depressive disorders,Number,2012,83.99902078616276,139.39906767174466,43.969062151224186
Incidence,Antigua and Barbuda,Male,10-14 years,Depressive disorders,Percent,2012,0.001822593169838744,0.0029571742516423783,0.0009350421282338299
Incidence,Antigua and Barbuda,Female,10-14 years,Depressive disorders,Percent,2012,0.004455283870694208,0.007466493702070324,0.0021408074609770827
Incidence,Antigua and Barbuda,Male,15-19 years,Depressive disorders,Number,2012,72.17494303663969,100.42480639290035,50.745202341802944
Incidence,Antigua and Barbuda,Female,15-19 years,Depressive disorders,Number,2012,161.92337499597153,238.4281819076382,108.17630823854896
Incidence,Antigua and Barbuda,Male,15-19 years,Depressive disorders,Percent,2012,0.003985356347963058,0.0057533010130383835,0.002661428333355304
Incidence,Antigua and Barbuda,Female,15-19 years,Depressive disorders,Percent,2012,0.009174046914987823,0.01394776575655646,0.0058187046431499865
Incidence,Antigua and Barbuda,Male,20-24 years,Depressive disorders,Number,2012,74.84543460411017,103.91239853372373,52.42345547945546
Incidence,Antigua and Barbuda,Female,20-24 years,Depressive disorders,Number,2012,171.0958926039534,247.03843937450262,106.7952350747968
Incidence,Antigua and Barbuda,Male,20-24 years,Depressive disorders,Percent,2012,0.004489869350079848,0.006459413945226624,0.003010343684279721
Incidence,Antigua and Barbuda,Female,20-24 years,Depressive disorders,Percent,2012,0.009829736913187599,0.014575178174639186,0.006150920711984573
Incidence,Kiribati,Male,10-14 years,Depressive disorders,Number,2012,44.55123885438667,71.97256303822998,24.79310887184799
Incidence,Kiribati,Female,10-14 years,Depressive disorders,Number,2012,75.14222616651637,120.7343691813716,40.084903699578874
Incidence,Kiribati,Male,10-14 years,Depressive disorders,Percent,2012,0.0015596867180666036,0.0025824994428014195,0.0008227466735458716
Incidence,Kiribati,Female,10-14 years,Depressive disorders,Percent,2012,0.00306673844605074,0.0051239871962747135,0.0015496402467696632
Incidence,Kiribati,Male,15-19 years,Depressive disorders,Number,2012,162.06083601353305,230.89119363121375,114.79221167064864
Incidence,Kiribati,Female,15-19 years,Depressive disorders,Number,2012,188.59495222243365,267.40643360144816,132.05934362266396
Incidence,Kiribati,Male,15-19 years,Depressive disorders,Percent,2012,0.006262070489191247,0.009426605894451759,0.004109208804315532
Incidence,Kiribati,Female,15-19 years,Depressive disorders,Percent,2012,0.007482272017551166,0.011000928932838282,0.0049655834566479165
Incidence,Kiribati,Male,20-24 years,Depressive disorders,Number,2012,223.9193399244487,313.6111482656308,160.34612358172024
Incidence,Kiribati,Female,20-24 years,Depressive disorders,Number,2012,223.54626489568548,314.6643102512871,149.57041633416142
Incidence,Kiribati,Male,20-24 years,Depressive disorders,Percent,2012,0.008786723772012056,0.013045362130611216,0.005919355887731403
Incidence,Kiribati,Female,20-24 years,Depressive disorders,Percent,2012,0.008248342337731163,0.012136756542772048,0.005243004154289985
Incidence,Trinidad and Tobago,Male,10-14 years,Depressive disorders,Number,2000,721.4012112916104,1144.5363726427452,386.83574391207395
Incidence,Trinidad and Tobago,Female,10-14 years,Depressive disorders,Number,2000,2137.407267969707,3430.100237918316,1147.7063306667465
Incidence,Trinidad and Tobago,Male,10-14 years,Depressive disorders,Percent,2000,0.0022342104202549037,0.003695012431828921,0.0011541705305040035
Incidence,Trinidad and Tobago,Female,10-14 years,Depressive disorders,Percent,2000,0.006669548989100894,0.010966178277947363,0.003358183942130556
Incidence,Trinidad and Tobago,Male,15-19 years,Depressive disorders,Number,2000,2314.3836218547867,3294.8715333693162,1647.4918792520948
Incidence,Trinidad and Tobago,Female,15-19 years,Depressive disorders,Number,2000,5133.98395499479,7339.445773502079,3611.3399097582933
Incidence,Trinidad and Tobago,Male,15-19 years,Depressive disorders,Percent,2000,0.007066671252324756,0.010479275812028677,0.0046475758603080645
Incidence,Trinidad and Tobago,Female,15-19 years,Depressive disorders,Percent,2000,0.01540364626804373,0.023090234879827736,0.010364003950911197
Incidence,Trinidad and Tobago,Male,20-24 years,Depressive disorders,Number,2000,2607.4262395203245,3800.3876545406224,1833.5318097402846
Incidence,Trinidad and Tobago,Female,20-24 years,Depressive disorders,Number,2000,4654.218029146349,6747.788180452842,3085.4761418282706
Incidence,Trinidad and Tobago,Male,20-24 years,Depressive disorders,Percent,2000,0.009551095490161471,0.014150871808306783,0.00643291818472445
Incidence,Trinidad and Tobago,Female,20-24 years,Depressive disorders,Percent,2000,0.016768787862728396,0.025294012734619918,0.010671440274912167
Incidence,Marshall Islands,Male,10-14 years,Depressive disorders,Number,2012,22.32866593506868,35.20863749631462,12.269843736058435
Incidence,Marshall Islands,Female,10-14 years,Depressive disorders,Number,2012,38.5202209413947,63.0437543574035,21.012391620321623
Incidence,Marshall Islands,Male,10-14 years,Depressive disorders,Percent,2012,0.0016361226904512594,0.0026901063815496463,0.0008412117289096314
Incidence,Marshall Islands,Female,10-14 years,Depressive disorders,Percent,2012,0.003078606191665094,0.0052103354512679995,0.0015790932505383923
Incidence,Marshall Islands,Male,15-19 years,Depressive disorders,Number,2012,74.05634542189216,103.64469294906088,54.362000674014105
Incidence,Marshall Islands,Female,15-19 years,Depressive disorders,Number,2012,89.8174989341028,127.12895756901699,63.9586307871118
Incidence,Marshall Islands,Male,15-19 years,Depressive disorders,Percent,2012,0.006166516535135982,0.00901364759630905,0.004156616628849415
Incidence,Marshall Islands,Female,15-19 years,Depressive disorders,Percent,2012,0.007699502379609552,0.011288054720609264,0.0051474703953043426
Incidence,Marshall Islands,Male,20-24 years,Depressive disorders,Number,2012,100.9516313478818,138.10989210095792,72.55904289884944
Incidence,Marshall Islands,Female,20-24 years,Depressive disorders,Number,2012,103.46464272091488,146.5269308291005,69.2264099251504
Incidence,Marshall Islands,Male,20-24 years,Depressive disorders,Percent,2012,0.008421674914488708,0.011852514434215781,0.005711183121816874
Incidence,Marshall Islands,Female,20-24 years,Depressive disorders,Percent,2012,0.00877797375134566,0.012985202678806795,0.005538738791244671
Incidence,Bolivia (Plurinational State of),Male,10-14 years,Depressive disorders,Number,2019,4860.521276831882,7764.746489456175,2613.440286579301
Incidence,Bolivia (Plurinational State of),Female,10-14 years,Depressive disorders,Number,2019,9689.481955975582,15925.936453138758,5046.793399204316
Incidence,Bolivia (Plurinational State of),Male,10-14 years,Depressive disorders,Percent,2019,0.0016837278531678594,0.0027717406994365265,0.0008421462803581001
Incidence,Bolivia (Plurinational State of),Female,10-14 years,Depressive disorders,Percent,2019,0.0034736437775660864,0.005877879637349981,0.0016922482877598539
Incidence,Bolivia (Plurinational State of),Male,15-19 years,Depressive disorders,Number,2019,11940.351884620843,16577.05024183028,8271.242360464104
Incidence,Bolivia (Plurinational State of),Female,15-19 years,Depressive disorders,Number,2019,22436.38745474224,31571.46824767349,14858.646402534072
Incidence,Bolivia (Plurinational State of),Male,15-19 years,Depressive disorders,Percent,2019,0.004577092187700943,0.006760090060194998,0.0029265171585177853
Incidence,Bolivia (Plurinational State of),Female,15-19 years,Depressive disorders,Percent,2019,0.008635453395481878,0.012682847541855885,0.005451852337796314
Incidence,Bolivia (Plurinational State of),Male,20-24 years,Depressive disorders,Number,2019,15561.873992878567,21361.62149523898,10932.919761296735
Incidence,Bolivia (Plurinational State of),Female,20-24 years,Depressive disorders,Number,2019,28834.44404401117,40200.64508619827,19475.820306243066
Incidence,Bolivia (Plurinational State of),Male,20-24 years,Depressive disorders,Percent,2019,0.0058428171250833275,0.008477417872210603,0.003882955115948932
Incidence,Bolivia (Plurinational State of),Female,20-24 years,Depressive disorders,Percent,2019,0.010406446633991828,0.014852749467718012,0.006681795234786419
Incidence,France,Male,10-14 years,Depressive disorders,Number,2019,35049.29515245998,55127.82079713102,20270.312769443426
Incidence,France,Female,10-14 years,Depressive disorders,Number,2019,69441.60382867586,108653.48403131014,39269.31137891004
Incidence,France,Male,10-14 years,Depressive disorders,Percent,2019,0.0035657398579926913,0.005787957005027485,0.0019024590481156115
Incidence,France,Female,10-14 years,Depressive disorders,Percent,2019,0.0073157732456441615,0.011787379406892303,0.003805614767469223
Incidence,France,Male,15-19 years,Depressive disorders,Number,2019,61795.25650425433,89024.16221299495,42299.942917015986
Incidence,France,Female,15-19 years,Depressive disorders,Number,2019,123287.53045435056,176172.54693412833,83772.54696728813
Incidence,France,Male,15-19 years,Depressive disorders,Percent,2019,0.006566940941993898,0.009793996346130795,0.004236986030833547
Incidence,France,Female,15-19 years,Depressive disorders,Percent,2019,0.012577259710061364,0.01860224889305361,0.008010507740800768
Incidence,France,Male,20-24 years,Depressive disorders,Number,2019,65107.082857282905,89864.86210005757,45450.7666791024
Incidence,France,Female,20-24 years,Depressive disorders,Number,2019,123213.59580887931,173306.54700418058,82098.75958252417
Incidence,France,Male,20-24 years,Depressive disorders,Percent,2019,0.007255193815826175,0.010427023855845043,0.00476574819801868
Incidence,France,Female,20-24 years,Depressive disorders,Percent,2019,0.012093333903828616,0.017436037526561903,0.007755962546156234
Incidence,Mexico,Male,10-14 years,Depressive disorders,Number,2019,39190.708217073945,58978.54605085292,24030.739817228252
Incidence,Mexico,Female,10-14 years,Depressive disorders,Number,2019,99956.0403953279,150211.6293560962,60643.89858083837
Incidence,Mexico,Male,10-14 years,Depressive disorders,Percent,2019,0.0013974847396469889,0.002184474807247503,0.0008095607659670635
Incidence,Mexico,Female,10-14 years,Depressive disorders,Percent,2019,0.0036967959297709552,0.005725814433630834,0.002158911858502504
Incidence,Mexico,Male,15-19 years,Depressive disorders,Number,2019,115715.87845390916,154989.0692231096,87212.48256857257
Incidence,Mexico,Female,15-19 years,Depressive disorders,Number,2019,283307.65015125606,377645.9220120434,203848.02924440228
Incidence,Mexico,Male,15-19 years,Depressive disorders,Percent,2019,0.004483661219778907,0.006369086733680248,0.003092592742370338
Incidence,Mexico,Female,15-19 years,Depressive disorders,Percent,2019,0.011302117395016765,0.015980946859541826,0.007628049003333634
Incidence,Mexico,Male,20-24 years,Depressive disorders,Number,2019,159259.40640447036,206158.85491549622,118376.28991527714
Incidence,Mexico,Female,20-24 years,Depressive disorders,Number,2019,382701.515571134,509365.3517016326,275749.2131642428
Incidence,Saint Lucia,Male,10-14 years,Depressive disorders,Number,2000,88.02309623991874,145.81708224634835,47.76057542389791
Incidence,Saint Lucia,Female,10-14 years,Depressive disorders,Number,2000,208.43474401553928,337.50497883364744,110.22115902529409
Incidence,Saint Lucia,Male,10-14 years,Depressive disorders,Percent,2000,0.0020504592608012566,0.003484890228494287,0.0010374047991163358
Incidence,Saint Lucia,Female,10-14 years,Depressive disorders,Percent,2000,0.004790706858721516,0.007822248376547056,0.0024142874988271152
Incidence,Saint Lucia,Male,15-19 years,Depressive disorders,Number,2000,230.8048156754941,331.08166728512515,162.62309334609913
Incidence,Saint Lucia,Female,15-19 years,Depressive disorders,Number,2000,404.23700983305906,579.1475904353308,275.28971160739434
Incidence,Saint Lucia,Male,15-19 years,Depressive disorders,Percent,2000,0.00600024128817537,0.008918886071577327,0.003990449104774051
Incidence,Saint Lucia,Female,15-19 years,Depressive disorders,Percent,2000,0.010024342064242027,0.01462338732443646,0.006504239523573658
Incidence,Saint Lucia,Male,20-24 years,Depressive disorders,Number,2000,256.20779940348103,362.0964865747673,181.42997120871192
Incidence,Saint Lucia,Female,20-24 years,Depressive disorders,Number,2000,389.16964745247685,545.9706306311585,256.9482929057379
Incidence,Saint Lucia,Male,20-24 years,Depressive disorders,Percent,2000,0.007502534113637899,0.010980615329613478,0.004946834240146345
Incidence,Saint Lucia,Female,20-24 years,Depressive disorders,Percent,2000,0.010734966862855052,0.015693390176710228,0.0067596871259232565
Incidence,Paraguay,Male,10-14 years,Depressive disorders,Number,2006,4439.061143697363,7023.734888874989,2495.149113725775
Incidence,Paraguay,Female,10-14 years,Depressive disorders,Number,2006,17272.93067510914,26811.107615184443,9956.253847209318
Incidence,Paraguay,Male,10-14 years,Depressive disorders,Percent,2006,0.002229889224477116,0.0036920983920338863,0.0011599361712405117
Incidence,Paraguay,Female,10-14 years,Depressive disorders,Percent,2006,0.00942737672073636,0.015366002235062261,0.005138549907490813
Incidence,Paraguay,Male,15-19 years,Depressive disorders,Number,2006,7811.111747532386,10833.76701638719,5685.334326884863
Incidence,Paraguay,Female,15-19 years,Depressive disorders,Number,2006,25886.362943196305,35056.30392469155,18855.136936491384
Incidence,Paraguay,Male,15-19 years,Depressive disorders,Percent,2006,0.004444622917255483,0.006398874336469945,0.0029944703321320818
Incidence,Paraguay,Female,15-19 years,Depressive disorders,Percent,2006,0.014801546402900524,0.0208582743290393,0.010108457402971187
Incidence,Paraguay,Male,20-24 years,Depressive disorders,Number,2006,7319.020215429752,10003.052488554551,5313.818886635757
Incidence,Paraguay,Female,20-24 years,Depressive disorders,Number,2006,20876.153698635822,29038.94742013789,14537.416572805521
Incidence,Paraguay,Male,20-24 years,Depressive disorders,Percent,2006,0.00468436660488973,0.006648854054799016,0.003198918944896843
Incidence,Paraguay,Female,20-24 years,Depressive disorders,Percent,2006,0.012867486955892406,0.01850332345656898,0.008384785375466408
Incidence,Belgium,Male,10-14 years,Depressive disorders,Number,2012,4757.164574591701,7468.028589027099,2781.9715876859273
Incidence,Belgium,Female,10-14 years,Depressive disorders,Number,2012,9040.153735238351,13964.700810863753,5028.014299566204
Incidence,Belgium,Male,10-14 years,Depressive disorders,Percent,2012,0.003192235141062941,0.005160049449224854,0.0017195171803257015
Incidence,Belgium,Female,10-14 years,Depressive disorders,Percent,2012,0.00631835361439647,0.0100323500772863,0.003319406225915448
Incidence,Belgium,Male,15-19 years,Depressive disorders,Number,2012,9825.580985299059,13389.735521431303,7079.385537366388
Incidence,Belgium,Female,15-19 years,Depressive disorders,Number,2012,18392.30360375202,25400.958336464693,13136.241670388008
Incidence,Belgium,Male,15-19 years,Depressive disorders,Percent,2012,0.006528723358728691,0.009409727199549625,0.004290492215742837
Incidence,Belgium,Female,15-19 years,Depressive disorders,Percent,2012,0.011777872408790947,0.017029910322186582,0.007861769789192563
Incidence,Belgium,Male,20-24 years,Depressive disorders,Number,2012,12528.432616072278,16628.04158001201,9121.496236367024
Incidence,Belgium,Female,20-24 years,Depressive disorders,Number,2012,22777.99204032616,30982.382594311253,16517.70363350227
Incidence,Belgium,Male,20-24 years,Depressive disorders,Percent,2012,0.007535842160285058,0.010486988464994589,0.005153293657607603
Incidence,Belgium,Female,20-24 years,Depressive disorders,Percent,2012,0.011960171269880868,0.016913731711507767,0.008306603817668201
Incidence,Czechia,Male,10-14 years,Depressive disorders,Number,2012,1437.863905743685,2266.045616296277,817.2266502164975
Incidence,Czechia,Female,10-14 years,Depressive disorders,Number,2012,2731.632257013102,4421.7397501153055,1468.1664169439803
Incidence,Czechia,Male,10-14 years,Depressive disorders,Percent,2012,0.00119736069708611,0.0019332159021894285,0.0006452662242265473
Incidence,Czechia,Female,10-14 years,Depressive disorders,Percent,2012,0.002397775303283239,0.003872252891924758,0.0012183243415480906
Incidence,Czechia,Male,15-19 years,Depressive disorders,Number,2012,4818.144337075876,6644.116604281558,3599.855621358756
Incidence,Czechia,Female,15-19 years,Depressive disorders,Number,2012,8158.163596497977,11393.384972696387,5783.994583757093
Incidence,Czechia,Male,15-19 years,Depressive disorders,Percent,2012,0.0036128459765752707,0.005077119663261442,0.002497461889582596
Incidence,Czechia,Female,15-19 years,Depressive disorders,Percent,2012,0.0060826854481664284,0.00864584856188585,0.0040922392626898604
Incidence,Czechia,Male,20-24 years,Depressive disorders,Number,2012,8347.52609531791,11343.026345242613,6140.383828141568
Incidence,Czechia,Female,20-24 years,Depressive disorders,Number,2012,13884.265582386142,18932.98447108822,9762.073479275885
Incidence,Czechia,Male,20-24 years,Depressive disorders,Percent,2012,0.0048213449622136985,0.006965527718679184,0.0033870084275001633
Incidence,Czechia,Female,20-24 years,Depressive disorders,Percent,2012,0.00781272835461929,0.010802792388356188,0.005322690533069701
Incidence,Mongolia,Male,10-14 years,Depressive disorders,Number,2006,1871.697247048024,2805.0997322185876,1163.0960146986263
Incidence,Mongolia,Female,10-14 years,Depressive disorders,Number,2006,2001.8536950719413,3233.9332083144654,1125.8671526413232
Incidence,Mongolia,Male,10-14 years,Depressive disorders,Percent,2006,0.0030894939064346123,0.004715276219368668,0.0018329975718871755
Incidence,Mongolia,Female,10-14 years,Depressive disorders,Percent,2006,0.0035025980420979722,0.0057597369441582755,0.0018812970479474634
Incidence,Mongolia,Male,15-19 years,Depressive disorders,Number,2006,6004.13313166819,8261.22327081692,4356.408602574163
Incidence,Mongolia,Female,15-19 years,Depressive disorders,Number,2006,7377.882967536391,10121.34070330604,5299.085343182672
Incidence,Mongolia,Male,15-19 years,Depressive disorders,Percent,2006,0.008419958788777137,0.01183079936348943,0.005778912546573055
Incidence,Mongolia,Female,15-19 years,Depressive disorders,Percent,2006,0.010341140915716468,0.014662319346552362,0.007146789438286446
Incidence,Mongolia,Male,20-24 years,Depressive disorders,Number,2006,7081.0867200878465,9889.999382032509,5033.894004020097
Incidence,Mongolia,Female,20-24 years,Depressive disorders,Number,2006,9119.764840512065,12216.977019264405,6476.506293368016
Incidence,Mongolia,Male,20-24 years,Depressive disorders,Percent,2006,0.010658831247185275,0.01500677377650695,0.007201871718951767
Incidence,Mongolia,Female,20-24 years,Depressive disorders,Percent,2006,0.01321479146138114,0.018336921209354175,0.00911020868525276
Incidence,San Marino,Male,10-14 years,Depressive disorders,Number,2000,16.509974741046303,26.948996546719815,8.796814440011758
Incidence,San Marino,Female,10-14 years,Depressive disorders,Number,2000,29.474987818127193,48.75161321067408,15.85053439907551
Incidence,San Marino,Male,10-14 years,Depressive disorders,Percent,2000,0.004174009617176051,0.007077109567041546,0.002097428240028375
Incidence,San Marino,Female,10-14 years,Depressive disorders,Percent,2000,0.00756349906073218,0.01263035822153739,0.003740761205777777
Incidence,San Marino,Male,15-19 years,Depressive disorders,Number,2000,29.80798517660742,44.78476573630567,18.31643346584929
Incidence,San Marino,Female,15-19 years,Depressive disorders,Number,2000,57.453009601684904,84.38259418170472,35.044237483450814
Incidence,San Marino,Male,15-19 years,Depressive disorders,Percent,2000,0.007792982939265915,0.011882977065480077,0.004566578843184593
Incidence,San Marino,Female,15-19 years,Depressive disorders,Percent,2000,0.013359966149535076,0.020316760439888264,0.007884322049194668
Incidence,San Marino,Male,20-24 years,Depressive disorders,Number,2000,36.913878277331534,55.750757406470086,22.783986009193068
Incidence,San Marino,Female,20-24 years,Depressive disorders,Number,2000,75.19643937834859,112.73723142737624,46.65701608053044
Incidence,San Marino,Male,20-24 years,Depressive disorders,Percent,2000,0.008656435766790635,0.013425620479259584,0.0051561742212836836
Incidence,San Marino,Female,20-24 years,Depressive disorders,Percent,2000,0.013520116021758408,0.020677173364130306,0.00797025272451587
Incidence,Kenya,Male,10-14 years,Depressive disorders,Number,2012,28857.17980819898,42204.6909745768,18126.82181365912
Incidence,Kenya,Female,10-14 years,Depressive disorders,Number,2012,41683.08630653365,61893.51243078271,26487.534944368585
Incidence,Kenya,Male,10-14 years,Depressive disorders,Percent,2012,0.0017561860870751304,0.002668143641163137,0.0010653138973675397
Incidence,Kenya,Female,10-14 years,Depressive disorders,Percent,2012,0.0027110233186531615,0.0041798987754516305,0.001615823223646921
Incidence,Kenya,Male,15-19 years,Depressive disorders,Number,2012,71344.29930222136,95554.31935438506,52615.45859470897
Incidence,Kenya,Female,15-19 years,Depressive disorders,Number,2012,100995.00908593023,134754.43175244526,73053.6004003448
Incidence,Kenya,Male,15-19 years,Depressive disorders,Percent,2012,0.00498169504991329,0.007108401566341152,0.0033727505609668865
Incidence,Kenya,Female,15-19 years,Depressive disorders,Percent,2012,0.0072899035128703455,0.010333274353329834,0.0048752970412275455
Incidence,Kenya,Male,20-24 years,Depressive disorders,Number,2012,86179.8624400391,111339.2667888694,63272.25654264357
Incidence,Kenya,Female,20-24 years,Depressive disorders,Number,2012,126124.32103570923,164269.19052073781,91229.80776287726
Incidence,Kenya,Male,20-24 years,Depressive disorders,Percent,2012,0.007129134975224577,0.009835019430321565,0.004847183383687856
Incidence,Kenya,Female,20-24 years,Depressive disorders,Percent,2012,0.009713690167953993,0.013374467173013098,0.006581250379962687
Incidence,Cyprus,Male,10-14 years,Depressive disorders,Number,2012,505.8188088282973,774.8832862499288,289.7536598241294
Incidence,Cyprus,Female,10-14 years,Depressive disorders,Number,2012,957.8053508293164,1509.8111823022768,534.2116925089263
Incidence,Cyprus,Male,10-14 years,Depressive disorders,Percent,2012,0.0032531226784947706,0.00519160156185666,0.001703941220533414
Incidence,Cyprus,Female,10-14 years,Depressive disorders,Percent,2012,0.006522046951529867,0.010466417660104674,0.0034026446712819205
Incidence,Cyprus,Male,15-19 years,Depressive disorders,Number,2012,938.7919861703208,1334.2278628490428,652.7025531386646
Incidence,Cyprus,Female,15-19 years,Depressive disorders,Number,2012,1872.4517535840212,2701.9418294562765,1234.4117940926742
Incidence,Cyprus,Male,15-19 years,Depressive disorders,Percent,2012,0.005241194418013958,0.007825646638989036,0.0034177219721570513
Incidence,Cyprus,Female,15-19 years,Depressive disorders,Percent,2012,0.01046013752070742,0.015487331049880895,0.006481246484883282
Incidence,Cyprus,Male,20-24 years,Depressive disorders,Number,2012,1248.2053988013063,1683.1128568098566,868.4848302710435
Incidence,Cyprus,Female,20-24 years,Depressive disorders,Number,2012,2419.382324858261,3467.217690463203,1580.6889530852993
Incidence,Cyprus,Male,20-24 years,Depressive disorders,Percent,2012,0.005064882726004058,0.007252140583900487,0.0033672356267677806
Incidence,Cyprus,Female,20-24 years,Depressive disorders,Percent,2012,0.009750218167056617,0.014271635372357044,0.006106450005652169
Incidence,Croatia,Male,10-14 years,Depressive disorders,Number,2012,822.0194694739321,1260.5061112328735,470.16726838239873
Incidence,Croatia,Female,10-14 years,Depressive disorders,Number,2012,1378.4376945009737,2157.6992971346226,738.8602620024483
Incidence,Croatia,Male,10-14 years,Depressive disorders,Percent,2012,0.0013834429068491417,0.0021826148033567997,0.0007411422531490671
Incidence,Croatia,Female,10-14 years,Depressive disorders,Percent,2012,0.002490590478251165,0.003994636521388192,0.0012663149695553177
Incidence,Croatia,Male,15-19 years,Depressive disorders,Number,2012,2579.860811590254,3497.8592552470272,1884.6140819357367
Incidence,Croatia,Female,15-19 years,Depressive disorders,Number,2012,3982.6793487920604,5617.150777207901,2808.8019223079755
Incidence,Croatia,Male,15-19 years,Depressive disorders,Percent,2012,0.004169597602145042,0.005841944145026342,0.0028504194117676615
Incidence,Croatia,Female,15-19 years,Depressive disorders,Percent,2012,0.006365519028593381,0.009284609476141131,0.004246929955325913
Incidence,Croatia,Male,20-24 years,Depressive disorders,Number,2012,3495.2219369989434,4705.939585684535,2537.4417882319303
Incidence,Croatia,Female,20-24 years,Depressive disorders,Number,2012,5445.392613404635,7520.816805490761,3813.9266924193976
Incidence,Croatia,Male,20-24 years,Depressive disorders,Percent,2012,0.005388915014207593,0.007462487125447112,0.0037186344371644953
Incidence,Croatia,Female,20-24 years,Depressive disorders,Percent,2012,0.0080768544202751,0.01150494895216646,0.005387910488291449
Incidence,Kyrgyzstan,Male,10-14 years,Depressive disorders,Number,2012,2672.4893985769077,4178.073022557368,1565.6253509698881
Incidence,Kyrgyzstan,Female,10-14 years,Depressive disorders,Number,2012,3661.626521208418,6016.186343893048,2014.02130338344
Incidence,Kyrgyzstan,Male,10-14 years,Depressive disorders,Percent,2012,0.0024202185941528203,0.0039217079179322606,0.0013334299025928426
Incidence,Kyrgyzstan,Female,10-14 years,Depressive disorders,Percent,2012,0.003555584360016138,0.005889458435155491,0.0018593171563623752
Incidence,Kyrgyzstan,Male,15-19 years,Depressive disorders,Number,2012,7704.166449243564,10518.466566214538,5596.5276960361825
Incidence,Kyrgyzstan,Female,15-19 years,Depressive disorders,Number,2012,11259.577329192965,15942.997384644523,8263.236878599608
Incidence,Kyrgyzstan,Male,15-19 years,Depressive disorders,Percent,2012,0.006046155992435429,0.008437496654529055,0.004148275459786077
Incidence,Kyrgyzstan,Female,15-19 years,Depressive disorders,Percent,2012,0.008872577022248798,0.012771106881988467,0.006243850885619215
Incidence,Kyrgyzstan,Male,20-24 years,Depressive disorders,Number,2012,10556.82385948225,14530.790455431385,7611.490220830282
Incidence,Kyrgyzstan,Female,20-24 years,Depressive disorders,Number,2012,15442.939136484563,21292.096190723427,10749.134580195725
Incidence,Kyrgyzstan,Male,20-24 years,Depressive disorders,Percent,2012,0.007607654185436439,0.010777856419194466,0.005254851416621954
Incidence,Kyrgyzstan,Female,20-24 years,Depressive disorders,Percent,2012,0.010556363014224445,0.01509492164669657,0.007234493734940272
Incidence,Kiribati,Male,10-14 years,Depressive disorders,Number,2019,51.19965248639298,83.0802881911444,27.357167390219956
Incidence,Kiribati,Female,10-14 years,Depressive disorders,Number,2019,83.68764423989245,140.02426980548358,44.637708703512814
Incidence,Kiribati,Male,10-14 years,Depressive disorders,Percent,2019,0.0015884843755864001,0.002601523289109889,0.000784666763473884
Incidence,Kiribati,Female,10-14 years,Depressive disorders,Percent,2019,0.0029959021190978066,0.0050593639842755585,0.001533483324200267
Incidence,Kiribati,Male,15-19 years,Depressive disorders,Number,2019,155.169575880179,217.0790898571573,107.690857329845
Incidence,Kiribati,Female,15-19 years,Depressive disorders,Number,2019,186.29713158037765,267.97354573852755,130.9511203374286
Incidence,Kiribati,Male,15-19 years,Depressive disorders,Percent,2019,0.0060871968453865945,0.009270282916427341,0.0038557225957058412
Incidence,Kiribati,Female,15-19 years,Depressive disorders,Percent,2019,0.007328207444559897,0.010956688330464665,0.0048739329780541855
Incidence,Kiribati,Male,20-24 years,Depressive disorders,Number,2019,211.27644485714788,291.8178676863231,144.2811836100057
Incidence,Kiribati,Female,20-24 years,Depressive disorders,Number,2019,221.08384511596145,316.8465657724092,144.48570190216853
Incidence,Kiribati,Male,20-24 years,Depressive disorders,Percent,2019,0.008474003281329082,0.012312778907239459,0.005483301844383699
Incidence,Kiribati,Female,20-24 years,Depressive disorders,Percent,2019,0.008130309912555466,0.01205768284277156,0.005123648089490071
Incidence,Philippines,Male,10-14 years,Depressive disorders,Number,2012,41188.042239077105,63668.39883024158,24344.85627981159
Incidence,Philippines,Female,10-14 years,Depressive disorders,Number,2012,61805.21681294834,93265.36375738063,37819.077234648765
Incidence,Philippines,Male,10-14 years,Depressive disorders,Percent,2012,0.0014424994404951005,0.0023047928064733377,0.0008043006976293406
Incidence,Philippines,Female,10-14 years,Depressive disorders,Percent,2012,0.00238936115248447,0.003721631529994459,0.0013875032368593225
Incidence,Philippines,Male,15-19 years,Depressive disorders,Number,2012,107144.41572939843,144891.50385422356,75772.25867779412
Incidence,Philippines,Female,15-19 years,Depressive disorders,Number,2012,138576.4531363396,186344.3596357846,99751.33271657107
Incidence,Philippines,Male,15-19 years,Depressive disorders,Percent,2012,0.00406758873216733,0.005873187282494657,0.0026529385308413367
Incidence,Philippines,Female,15-19 years,Depressive disorders,Percent,2012,0.005542407699741553,0.007870783744780162,0.003693371811943888
Incidence,Philippines,Male,20-24 years,Depressive disorders,Number,2012,122755.96673671447,168305.9261340483,84003.27268454772
